type,id,size,wrappings
android,3540,21,0
android,3541,28,1
android,3542,18,0
android,3543,9,0
android,3544,19,1
android,3545,4,0
android,3546,28,1
android,3547,28,1
android,3548,21,0
android,3549,10,0
android,3550,11,0
android,3551,9,0
android,3552,12,0
android,3553,11,0
android,3554,2,0
android,3555,9,0
android,3556,21,0
android,3558,21,0
android,3559,10,0
android,3560,8,0
android,3561,21,0
android,3562,4,0
android,3563,21,0
android,3564,4,0
android,3565,10,0
android,3566,3,0
android,3567,15,0
android,3568,8,0
android,3569,9,0
android,3570,6,1
android,3571,21,0
android,3572,10,0
android,3573,4,1
android,3574,21,0
android,3575,14,1
android,3576,10,1
android,3577,15,0
android,3578,15,0
android,3579,18,0
android,3580,21,0
android,3581,16,1
android,3582,21,0
android,3583,12,0
android,3584,4,0
android,3585,21,0
android,3586,7,0
android,3587,4,1
android,3588,21,0
android,3589,1,0
android,3590,2,0
android,3591,21,0
android,3592,16,0
android,3593,2,0
android,3594,12,0
android,3595,10,0
android,3596,9,0
android,3597,21,0
android,3598,7,0
android,3599,2,0
android,3600,25,0
android,3601,28,1
android,3602,7,0
android,1296,13,0
android,1297,11,0
android,1299,13,0
android,1300,12,0
android,1302,11,0
android,1313,1,0
android,1303,19,1
android,1304,11,0
android,1307,6,0
android,1308,11,0
android,1309,18,0
android,1310,14,0
android,1311,3,1
android,1312,11,0
android,1301,19,2
android,1305,13,1
android,1306,32,1
android,1298,14,1
android,1539,15,0
android,1540,43,0
android,1541,24,0
android,1542,13,0
android,1543,9,0
android,1544,18,0
android,1545,14,0
android,1546,15,0
android,1547,19,1
android,1548,12,0
android,1549,16,1
android,1551,18,0
android,1552,8,0
android,1553,19,0
android,1554,3,0
android,1555,16,1
android,1556,43,0
android,1557,22,0
android,1558,38,0
android,1559,5,0
android,1560,21,0
android,1561,37,0
android,1562,17,0
android,1563,9,0
android,1564,16,1
android,1565,17,1
android,1566,22,1
android,1550,22,1
android,1567,1,0
android,3299,41,0
android,3300,41,0
android,3301,43,0
android,3302,20,0
android,3303,5,1
android,1284,35,3
android,1285,29,0
android,1287,29,2
android,1286,20,1
android,2520,6,0
android,2521,3,0
android,2522,3,0
android,2523,26,0
android,2524,3,0
android,2525,3,0
android,2526,7,0
android,1321,27,1
android,1322,3,1
android,1323,27,1
android,1744,15,0
android,1745,21,2
android,1746,13,0
android,1747,40,0
android,1748,11,0
android,1749,14,0
android,1750,21,1
android,1751,21,1
android,409,45,0
android,410,20,0
android,1743,18,0
android,3781,22,0
android,3778,13,0
android,3779,29,1
android,3780,24,2
android,1664,4,1
android,3461,50,0
android,3463,1,0
android,3464,20,0
android,3466,18,0
android,3465,21,1
android,3468,5,0
android,3470,18,0
android,3472,3,0
android,3469,5,0
android,3473,18,0
android,3474,4,0
android,3475,5,0
android,3476,17,0
android,3459,17,0
android,3460,16,0
android,3462,15,0
android,3471,17,0
android,3467,19,1
android,1268,5,0
android,1269,15,0
android,1270,4,0
android,1271,4,0
android,1272,5,0
android,1273,2,0
android,1274,11,0
android,1275,4,0
android,3380,6,0
android,3379,6,0
android,1497,5,0
android,1498,5,1
android,2905,19,0
android,2864,20,1
android,2865,21,0
android,2866,25,2
android,2867,23,0
android,2868,38,0
android,2869,25,2
android,2870,17,0
android,2876,77,0
android,2871,20,0
android,2872,22,0
android,2873,21,0
android,2875,24,1
android,2877,5,0
android,2878,18,0
android,2879,23,0
android,2880,24,1
android,2894,14,0
android,2881,18,0
android,2882,19,0
android,2883,17,0
android,2884,21,0
android,2885,22,0
android,2886,35,0
android,2887,23,0
android,2888,19,0
android,2889,18,0
android,2890,12,0
android,2891,23,0
android,2892,13,1
android,2893,53,0
android,2895,24,1
android,2896,20,1
android,2897,20,1
android,2898,13,1
android,2899,8,0
android,2900,14,0
android,2901,22,0
android,2902,21,0
android,2903,35,0
android,2904,23,0
android,2906,16,0
android,2907,18,0
android,2908,13,0
android,2874,26,0
android,3759,1,0
android,3760,2,0
android,3761,14,0
android,3762,14,0
android,3763,2,0
android,454,10,0
android,446,4,0
android,447,9,0
android,448,18,1
android,449,6,0
android,450,5,0
android,451,6,0
android,452,7,0
android,453,7,1
android,455,6,0
android,456,6,0
android,1782,5,0
android,513,1,0
android,514,15,1
android,515,17,0
android,516,9,0
android,1503,42,1
android,1654,23,3
android,1655,28,2
android,4100,19,1
android,4101,19,1
android,4102,18,1
android,4104,14,1
android,4105,16,0
android,4111,9,0
android,4106,12,0
android,4107,18,0
android,4108,17,0
android,4109,24,1
android,4110,18,1
android,4112,9,0
android,4113,2,0
android,4114,18,1
android,4115,19,0
android,4116,9,1
android,4117,6,0
android,4118,8,0
android,4119,6,0
android,4121,1,0
android,4122,16,1
android,4123,6,0
android,4124,18,1
android,4125,5,0
android,4103,11,0
android,4120,24,1
android,2337,1,0
android,696,19,1
android,706,14,0
android,697,19,0
android,698,20,1
android,699,17,1
android,700,19,0
android,701,17,1
android,702,19,0
android,703,19,0
android,704,19,1
android,705,19,0
android,1494,16,0
android,1495,14,1
android,1496,14,1
android,1493,39,0
android,733,37,1
android,734,3,1
android,736,24,1
android,737,38,2
android,738,50,0
android,739,38,2
android,742,29,1
android,745,21,0
android,746,24,1
android,747,37,1
android,748,3,1
android,735,7,0
android,740,31,0
android,744,31,0
android,741,31,0
android,743,31,0
android,311,20,0
android,312,11,0
android,313,25,0
android,314,12,0
android,315,12,0
android,316,12,0
android,317,34,0
android,318,12,0
android,319,12,0
android,320,12,0
android,321,23,0
android,322,11,0
android,323,21,0
android,324,12,0
android,325,18,0
android,326,3,0
android,327,12,0
android,328,12,0
android,329,32,1
android,330,12,0
android,331,12,0
android,332,12,0
android,333,12,0
android,334,18,0
android,335,12,0
android,336,12,0
android,337,19,1
android,338,12,0
android,339,38,0
android,340,12,0
android,341,12,0
android,342,22,0
android,343,12,0
android,1139,7,0
android,2195,8,0
android,3376,29,0
android,3875,4,0
android,3876,13,0
android,3877,17,0
android,3878,17,0
android,3879,4,0
android,3880,13,0
android,3882,17,1
android,3883,11,0
android,3884,6,0
android,3894,14,0
android,3885,7,0
android,3887,9,0
android,3905,2,0
android,3889,8,0
android,3890,17,0
android,3891,4,0
android,3893,9,0
android,3895,8,0
android,3898,14,0
android,3899,14,0
android,3961,17,0
android,3897,2,0
android,3902,8,0
android,3903,6,0
android,3904,10,0
android,3906,6,0
android,3908,8,0
android,3909,9,0
android,3910,15,0
android,3911,8,0
android,3912,15,1
android,3913,8,0
android,3915,9,0
android,3916,9,0
android,3917,8,0
android,3918,15,0
android,3919,15,1
android,3920,9,0
android,3921,9,0
android,3922,9,0
android,3923,9,0
android,3925,9,0
android,3927,9,0
android,3929,2,0
android,3930,50,0
android,3932,22,0
android,3934,14,0
android,3935,22,0
android,3931,12,1
android,3936,9,0
android,3937,9,0
android,3939,14,0
android,3940,15,1
android,3942,9,0
android,3943,8,0
android,3944,23,1
android,3946,15,1
android,3947,52,0
android,3948,1,0
android,3954,19,0
android,3949,9,0
android,3950,6,0
android,3951,17,0
android,3953,8,0
android,3956,8,0
android,3958,14,0
android,3959,17,0
android,3960,8,0
android,3962,8,0
android,3964,14,0
android,3966,12,0
android,3968,13,0
android,3969,8,0
android,3970,8,0
android,3971,15,0
android,3972,17,0
android,3973,17,0
android,3974,8,0
android,3975,23,0
android,3976,6,0
android,3977,17,0
android,3978,6,0
android,3979,12,0
android,3980,9,0
android,3981,13,0
android,3998,5,0
android,3982,13,0
android,3984,6,0
android,3986,2,0
android,3987,14,0
android,3983,19,0
android,3988,8,0
android,3989,17,0
android,3990,8,0
android,3991,15,0
android,3992,21,1
android,3993,7,0
android,3994,8,0
android,3995,8,0
android,3996,2,0
android,3997,11,0
android,4000,11,0
android,4001,17,0
android,4002,23,0
android,4008,13,0
android,4003,13,0
android,4004,9,0
android,4007,17,0
android,4009,23,1
android,4010,9,0
android,4012,7,0
android,4013,11,1
android,4015,8,0
android,4016,6,0
android,3924,11,0
android,3907,19,0
android,3938,11,0
android,3886,8,0
android,3892,13,1
android,3955,12,1
android,3881,1,0
android,4005,6,1
android,3985,11,0
android,4006,8,0
android,3888,19,0
android,3896,58,0
android,3926,10,0
android,3928,8,0
android,3952,19,0
android,3957,19,0
android,3965,19,0
android,3914,6,0
android,3963,7,0
android,3967,7,0
android,3999,7,0
android,3900,6,1
android,3901,6,1
android,3933,6,1
android,3941,6,1
android,3945,6,1
android,4011,6,1
android,4014,5,1
android,1136,17,1
android,1336,35,2
android,6,5,1
android,7,52,0
android,8,18,0
android,9,13,1
android,10,50,0
android,11,16,1
android,2133,6,0
android,2117,13,0
android,2119,4,0
android,2120,15,1
android,2121,40,1
android,2122,23,0
android,2123,9,0
android,2124,26,0
android,2125,40,2
android,2126,4,0
android,2127,37,1
android,2128,4,0
android,2132,23,0
android,2137,41,1
android,2138,22,0
android,2135,31,1
android,2134,30,1
android,2140,22,0
android,2141,78,2
android,2142,28,0
android,2143,6,0
android,2144,42,2
android,2136,39,1
android,2139,31,1
android,2118,32,1
android,2129,37,1
android,2130,41,1
android,2131,36,1
android,2145,30,1
android,480,3,0
android,481,13,1
android,482,9,1
android,386,13,0
android,387,13,0
android,388,11,0
android,389,11,0
android,390,11,0
android,391,13,0
android,392,13,0
android,393,13,0
android,394,7,0
android,395,13,0
android,2103,4,1
android,1752,22,1
android,3416,22,1
android,3414,12,0
android,3415,16,0
android,3417,3,0
android,3418,15,0
android,3419,32,2
android,3420,14,0
android,3421,56,0
android,488,13,2
android,489,37,0
android,490,30,2
android,491,2,0
android,492,29,0
android,493,16,0
android,494,37,0
android,495,37,0
android,3477,25,1
android,710,11,0
android,1318,13,0
android,1319,34,0
android,1320,13,0
android,2083,1,1
android,2863,6,0
android,2348,1,0
android,4034,20,0
android,4031,18,1
android,4032,29,1
android,4033,38,0
android,4035,24,1
android,4036,25,0
android,529,11,0
android,3429,38,1
android,3430,26,0
android,496,11,0
android,1383,5,0
android,3377,27,3
android,3378,10,0
android,441,13,0
android,421,13,0
android,422,5,0
android,424,4,0
android,425,31,0
android,426,2,0
android,427,11,0
android,428,19,0
android,429,5,0
android,431,5,0
android,432,11,0
android,433,16,1
android,434,18,0
android,435,6,0
android,438,4,0
android,440,4,0
android,442,11,0
android,443,16,0
android,444,4,0
android,423,17,0
android,436,22,0
android,437,16,0
android,430,17,1
android,439,5,0
android,4049,3,0
android,4050,14,1
android,4051,33,0
android,4052,13,0
android,4053,5,0
android,4054,32,0
android,4055,22,1
android,2074,59,0
android,1135,4,0
android,2856,2,0
android,2857,24,0
android,2832,21,0
android,2833,4,0
android,2834,22,1
android,2835,10,0
android,2836,23,1
android,2837,1,1
android,1576,1,0
android,1445,6,0
android,1439,8,0
android,1441,9,0
android,1442,5,1
android,1443,13,0
android,1444,2,0
android,1446,30,0
android,1447,12,0
android,1448,6,0
android,1449,12,0
android,1450,4,0
android,1451,3,0
android,1452,18,1
android,1453,7,0
android,1454,21,0
android,1455,9,1
android,1456,17,0
android,1457,5,0
android,1458,16,0
android,1459,28,1
android,1460,9,0
android,1461,6,0
android,1462,29,1
android,1463,9,0
android,1464,33,1
android,1465,14,0
android,1466,1,0
android,1467,3,1
android,1468,3,0
android,1469,27,1
android,1440,20,1
android,2412,5,0
android,2413,5,0
android,2414,2,0
android,2415,2,0
android,2416,11,0
android,2417,2,0
android,345,5,0
android,344,7,0
android,3768,13,0
android,832,12,0
android,833,1,0
android,840,7,0
android,834,14,0
android,835,10,0
android,836,12,0
android,837,12,0
android,838,12,0
android,839,12,0
android,841,19,0
android,842,1,0
android,843,5,0
android,845,17,0
android,851,19,0
android,846,12,0
android,847,29,1
android,848,4,0
android,849,5,0
android,850,2,0
android,868,12,0
android,852,31,0
android,853,12,0
android,854,12,0
android,855,4,1
android,856,20,0
android,869,12,0
android,857,5,0
android,858,14,0
android,859,16,1
android,860,3,0
android,861,12,0
android,862,28,0
android,863,22,2
android,864,5,0
android,865,11,0
android,866,12,1
android,867,11,1
android,870,23,0
android,871,7,0
android,872,16,0
android,873,6,0
android,874,7,1
android,875,14,0
android,876,11,0
android,877,4,0
android,878,12,0
android,879,19,1
android,880,29,0
android,909,12,0
android,881,61,0
android,883,11,0
android,884,5,0
android,886,16,2
android,887,14,0
android,888,38,0
android,889,4,0
android,890,7,0
android,891,3,0
android,892,27,0
android,893,18,0
android,894,20,2
android,895,15,0
android,896,8,0
android,897,16,1
android,898,33,3
android,899,16,0
android,900,2,0
android,901,12,0
android,902,4,0
android,908,15,1
android,903,18,0
android,904,14,0
android,905,3,0
android,906,12,0
android,907,19,0
android,910,12,0
android,911,22,0
android,912,14,0
android,913,9,0
android,914,11,0
android,915,12,0
android,916,16,0
android,917,17,0
android,918,8,0
android,919,1,0
android,926,3,0
android,920,21,0
android,921,18,1
android,922,22,0
android,923,1,0
android,924,12,0
android,925,4,0
android,927,29,0
android,928,1,1
android,929,16,1
android,930,6,0
android,931,2,0
android,932,22,1
android,933,9,0
android,934,6,0
android,935,6,0
android,936,17,1
android,937,17,0
android,938,20,1
android,939,30,2
android,940,34,3
android,941,13,1
android,942,17,0
android,943,4,0
android,944,21,0
android,945,8,0
android,946,12,0
android,947,16,0
android,948,46,0
android,949,12,1
android,950,12,0
android,951,12,0
android,952,52,0
android,953,12,0
android,954,11,0
android,955,2,0
android,956,11,0
android,957,20,0
android,958,95,0
android,959,28,0
android,960,7,0
android,961,12,0
android,962,12,0
android,963,12,0
android,964,12,0
android,965,26,0
android,966,7,0
android,967,19,0
android,968,12,0
android,969,6,0
android,970,16,0
android,971,17,1
android,972,3,0
android,973,16,0
android,974,7,0
android,991,14,0
android,975,12,0
android,976,6,0
android,977,12,0
android,978,7,0
android,979,14,0
android,980,12,0
android,981,10,0
android,982,22,1
android,983,21,0
android,984,39,0
android,985,12,0
android,992,2,0
android,986,12,0
android,987,9,0
android,988,21,0
android,989,3,0
android,990,9,0
android,993,19,0
android,994,20,0
android,995,7,0
android,996,18,1
android,997,14,0
android,998,60,0
android,999,19,0
android,1000,55,0
android,1001,16,1
android,1002,9,0
android,882,17,0
android,844,20,1
android,885,31,3
android,29,37,0
android,30,44,0
android,31,7,0
android,32,11,0
android,33,6,0
android,34,8,0
android,35,9,0
android,36,10,0
android,37,6,0
android,86,20,1
android,38,12,0
android,39,10,0
android,40,23,0
android,41,19,1
android,42,21,0
android,43,20,0
android,44,6,0
android,45,7,0
android,46,37,0
android,47,7,0
android,48,44,0
android,49,10,0
android,50,7,0
android,51,55,0
android,52,6,0
android,53,7,0
android,54,8,0
android,55,25,0
android,56,10,0
android,57,10,0
android,58,12,0
android,59,20,0
android,60,10,0
android,96,12,0
android,61,10,0
android,62,6,0
android,63,16,1
android,64,16,1
android,66,10,0
android,67,10,0
android,68,7,0
android,69,55,0
android,70,10,0
android,71,10,0
android,72,44,0
android,73,26,0
android,74,10,0
android,75,23,2
android,76,24,0
android,77,55,0
android,102,8,0
android,78,19,0
android,79,8,0
android,80,36,0
android,81,10,0
android,103,6,0
android,82,44,0
android,83,10,0
android,84,6,0
android,85,12,1
android,87,44,0
android,88,10,0
android,89,15,0
android,90,9,0
android,91,16,1
android,92,20,0
android,93,12,0
android,94,17,0
android,95,16,0
android,97,44,0
android,98,17,1
android,99,10,0
android,100,22,0
android,101,13,0
android,104,20,0
android,105,10,0
android,106,26,0
android,107,55,0
android,108,14,0
android,109,37,0
android,110,7,0
android,111,22,0
android,112,44,0
android,113,12,0
android,114,12,0
android,115,55,0
android,116,9,0
android,117,12,1
android,118,13,0
android,119,19,1
android,65,34,1
android,2333,21,0
android,2327,3,0
android,2328,15,0
android,2329,15,0
android,2330,17,1
android,2331,3,0
android,2332,24,1
android,2334,3,0
android,2335,14,0
android,2336,7,0
android,353,2,1
android,1873,15,0
android,1874,6,0
android,1875,8,0
android,356,4,1
android,354,5,0
android,355,4,1
android,357,5,1
android,358,5,0
android,359,5,0
android,360,3,1
android,4095,16,0
android,4096,35,3
android,4097,31,2
android,2376,16,1
android,2377,16,1
android,2580,8,0
android,2579,17,1
android,2581,13,1
android,2582,11,0
android,4017,18,2
android,4019,5,0
android,4020,18,2
android,4021,18,2
android,4022,18,2
android,4023,18,2
android,4024,18,2
android,4018,18,2
android,4025,18,2
android,4026,18,2
android,1653,13,0
android,2353,27,0
android,4039,15,0
android,4040,12,0
android,4041,5,0
android,3855,19,1
android,1003,14,0
android,1004,12,0
android,1005,19,2
android,1006,1,0
android,1007,18,1
android,1008,1,0
android,1009,22,0
android,1010,7,0
android,1011,4,0
android,1012,25,1
android,1013,23,0
android,1014,13,1
android,2390,18,1
android,2391,15,1
android,3766,18,0
android,2583,12,0
android,3352,1,0
android,3353,1,0
android,4043,31,2
android,2100,15,0
android,2199,32,0
android,2200,16,1
android,2201,14,0
android,2202,7,0
android,2203,13,0
android,2204,6,0
android,2205,14,1
android,2206,18,0
android,2207,17,0
android,2208,18,1
android,2209,12,0
android,2210,19,1
android,1597,52,1
android,2107,10,0
android,2108,2,0
android,1933,1,0
android,1958,40,4
android,1897,21,0
android,1898,25,0
android,1899,22,0
